from,to,distance,ntrains
KNDV,SBC,6,1
KNDV,NYH,2,1
KNE,NJP,88,111
KNE,MLDT,146,28
KNGR,PLH,26,4
KNGR,LRI,7,2
KNHE,VDN,6,3
KNHN,KP,4,2
KNHN,SAL,6,2
KNJ,RHA,26,6
KNKT,SDD,7,1
KNKT,RJT,22,1
KNL,RKK,9,2
KNL,SCV,8,2
KNL,SSA,33,7
KNL,RMN,14,3
KNLS,PPLI,5,2
KNLS,MDPR,11,2
KNN,SIR,18,16
KNN,LDH,43,22
KNN,RPJ,43,2
KNNA,NHR,19,2
KNNK,MHRG,17,2
KNO,SNH,9,2
KNO,UBL,15,2
KNP,LD,25,14
KNPR,MACR,4,2
KNPS,MLKA,10,1
KNPS,TABU,8,1
KNRT,RGDA,24,2
KNS,PHD,9,2
KNSR,LGH,12,1
KNT,MB,29,10
KNT,SEO,17,6
KNVT,NED,148,2
KNVT,SHSK,45,2
KNW,NPNR,43,10
KNW,TLV,15,6
KNW,PPI,250,2
KNW,MKU,167,12
KNW,MTA,8,2
KO,MALM,13,4
KOAA,NH,34,24
KOHL,KSWR,11,2
KOHL,SNKB,7,2
KOHR,ZB,14,4
KOHR,MRF,10,4
KOI,PND,12,2
KOI,USL,81,2
KOI,SBRA,7,2
KOJ,NBQ,31,75
KOJ,NCB,97,6
KOJ,NOQ,78,40
KOJ,SLKX,9,4
KOKA,TMR,10,2
KOL,ROHA,13,3
KOLA,KRNT,2,3
KOLR,OEA,6,4
KOLR,PDPL,13,2
KOLR,KYOP,5,2
KON,SDN,17,1
KON,MDU,4,3
KON,TNM,402,1
KON,TEN,160,1
KON,KQN,36,2
KONN,WPR,5,2
KONN,KXI,9,2
KONY,KSH,7,2
KOO,KWO,6,5
KOO,RJPB,28,2
KOP,VV,7,2
KOP,MRJ,47,9
KOTA,RTM,265,74
KOTA,SWM,108,125
KOTA,KPTN,13,12
KOTA,LKE,61,6
KOTA,NZM,457,20
KOTA,MTJ,324,8
KOTA,RMA,72,55
KOTA,KPZ,33,4
KOTA,SMVJ,206,4
KOTA,SGZ,133,6
KOTA,NAD,225,18
KOTA,NDLS,464,4
KOTA,THEA,24,2
KOTI,SWO,10,3
KOTT,TMX,2,3
KOU,RU,41,16
KOU,RJP,33,12
KOU,OBVP,13,2
KOU,TPTY,51,1
KOU,SF,10,2
KOV,TKR,9,6
KOV,KRD,35,13
KOV,SLI,34,11
KOX,SURI,8,2
KP,NITR,11,12
KP,NGP,15,8
KP,SAL,10,1
KPA,KYI,3,4
KPA,NH,7,2
KPD,VLR,10,25
KPD,TRT,70,2
KPD,MAS,136,24
KPD,SBC,230,4
KPD,RU,126,50
KPD,WFD,208,2
KPD,PER,130,37
KPD,WJR,25,12
KPD,MCN,17,5
KPD,SA,209,16
KPD,SHU,40,2
KPD,VN,68,2
KPD,TPTY,104,8
KPD,TPT,95,2
KPD,PAK,63,3
KPD,SMVB,224,3
KPD,TNM,93,1
KPE,TLR,11,6
KPG,PB,24,4
KPG,MMR,42,74
KPG,YL,13,2
KPG,SNSI,41,12
KPGM,SPJ,6,5
KPGM,KRBP,8,4
KPI,ORAI,33,14
KPI,PHN,14,14
KPK,RNG,13,2
KPL,KTV,8,4
KPLD,RDBR,5,2
KPLE,PNE,6,3
KPLL,VTM,3,2
KPLL,KVDU,5,2
KPN,MAR,12,1
KPN,TPT,46,6
KPN,SA,163,3
KPNA,NIA,6,4
KPP,SJP,12,20
KPP,PRB,15,6
KPP,SEH,29,12
KPP,SHRN,57,2
KPQ,PAZ,8,8
KPQ,PAY,20,5
KPQ,VAPM,7,2
KPRD,SGG,13,4
KPS,TKV,6,1
KPTN,SWM,95,2
KPTN,KPZ,20,6
KPTN,LKE,48,4
KPTO,TLJ,6,1
KPTO,MJP,8,1
KPV,RMR,27,8
KPV,PLS,31,2
KPV,MB,49,4
KPV,RHN,21,2
KPXR,KUR,9,2
KPXR,TAP,9,2
KPY,KYJ,14,34
KPY,STKT,8,20
KPY,MQO,12,2
KPY,QLN,28,14
KPY,OCR,7,2
KPZ,LKE,28,8
KPZ,LBN,19,2
KQA,VDD,9,1
KQA,NLR,48,1
KQE,TAKU,10,1
KQI,MUPA,4,2
KQI,MBG,5,2
KQK,KZE,13,3
KQL,SMQL,14,2
KQN,MDU,40,14
KQN,SDN,19,4
KQQ,KXI,5,2
KQR,PNME,75,32
KQR,PSB,26,10
KQR,PRP,44,10
KQR,MHSA,19,2
KRA,PCZ,10,2
KRAI,MID,5,3
KRAI,VYA,10,3
KRAR,MSMD,52,11
KRAR,NPD,12,10
KRAR,R,107,2
KRBA,URGA,8,2
KRBP,SPJ,14,14
KRD,MSR,14,7
KRD,TKR,26,6
KRD,STR,58,33
KRD,SLI,68,22
KRD,SIW,8,1
KRG,STR,11,8
KRG,RMP,10,6
KRG,MSR,34,2
KRH,RE,47,29
KRH,PSL,13,2
KRJ,SKQ,6,1
KRKH,MKMN,9,4
KRKN,VAA,6,1
KRKN,LYD,3,1
KRLI,MRND,8,4
KRLI,RPAR,17,4
KRMA,SBG,9,1
KRMA,MZC,6,1
KRMI,THVM,17,20
KRMI,MAO,29,28
KRMI,KUDL,71,6
KRMI,RN,210,4
KRMI,VEN,16,2
KRMR,PDPL,36,2
KRND,SHG,22,19
KRND,SMZ,9,8
KRNR,MYS,35,8
KRNT,MBNR,131,14
KRNT,SBBJ,10,7
KRNT,VDI,34,2
KRON,SONH,3,2
KRP,LGL,2,4
KRP,PRTL,6,4
KRPN,RAJP,8,2
KRPN,VBW,8,2
KRPP,VARD,6,4
KRPR,PNF,8,1
KRPR,WDLN,15,1
KRPU,SUKU,11,2
KRPU,MVF,7,2
KRQ,VGLJ,11,2
KRR,TPJ,75,28
KRR,NMKL,33,20
KRR,PGR,15,8
KRR,MMH,25,1
KRR,SA,85,2
KRR,MONR,16,2
KRS,KYA,4,1
KRS,MTBH,3,1
KRTH,TAKU,12,1
KRTH,POX,29,2
KRV,OGL,8,2
KRW,MLI,11,1
KRY,MCU,37,6
KRY,MGB,32,4
KRY,MPL,77,10
KRY,NCU,10,4
KRYP,KYND,22,2
KRYR,VLYN,2,2
KS,SHG,11,7
KS,MIH,11,2
KSAR,LMT,4,1
KSAR,SII,5,1
KSB,PAO,8,6
KSB,ST,31,8
KSC,SHK,15,2
KSC,WRS,10,2
KSD,VRL,46,4
KSD,MLHA,16,14
KSE,URN,3,3
KSF,ZBD,23,2
KSG,NRI,44,12
KSG,RNW,89,2
KSG,MDJN,19,2
KSI,SDRA,6,5
KSI,NLQ,6,5
KSI,RE,27,8
KSJ,SWRT,19,4
KSJ,SKA,29,6
KSJ,SRNK,16,6
KSJ,MTJ,105,3
KSK,NASP,11,2
KSN,YG,43,2
KSN,RC,26,8
KSN,SADP,20,6
KSN,MNDK,13,2
KSNG,MNGD,73,29
KSNG,TIG,13,49
KSNG,RGDA,126,6
KSNG,NRLR,22,2
KSNG,RPRD,16,6
KSP,MKPR,7,1
KSP,RBZ,6,1
KSPR,MYG,7,1
KSQ,MWH,7,1
KSRA,KYN,68,17
KSRA,NK,66,2
KSTA,PRY,7,2
KSU,PRR,12,2
KSV,MTJ,41,19
KSV,PWL,42,8
KSV,NDLS,100,2
KSW,PPR,6,2
KSWD,PMP,2,5
KSX,PNW,12,8
KSX,MURI,24,4
KSX,PRR,36,2
KT,MAO,114,2
KT,MRDW,40,10
KT,MRJN,8,2
KTCE,KUW,6,1
KTD,TAO,8,3
KTD,URMA,8,3
KTE,STA,98,106
KTE,MYR,63,70
KTE,NWR,13,2
KTE,PTWA,9,4
KTE,MDRR,6,4
KTE,UDR,36,6
KTE,SHR,53,10
KTE,SDL,126,4
KTE,UMR,58,8
KTE,SBD,28,2
KTES,UMR,60,6
KTES,SHR,51,8
KTES,NWR,12,2
KTES,SDL,127,2
KTGG,SIDG,12,3
KTGG,SNNR,19,3
KTHD,MWRN,4,2
KTHU,PTKC,23,59
KTHU,PTK,24,2
KTHU,LDH,189,2
KTHY,TML,4,2
KTJ,NFK,14,2
KTJ,MLDT,21,2
KTK,NBL,9,3
KTK,MNL,10,3
KTKA,MQN,5,2
KTKH,NKR,4,1
KTKR,UDGR,12,1
KTM,MV,9,6
KTNR,PRNC,9,1
KTO,SJQ,21,2
KTP,MZR,11,1
KTPR,SOB,7,2
KTQ,SSM,25,16
KTQ,PSE,9,2
KTRA,SOR,9,2
KTRR,PTRE,10,2
KTU,PTB,18,25
KTU,TIR,15,31
KTU,TUA,6,2
KTU,SRR,30,8
KTV,VZM,35,31
KTV,SCM,18,14
KTV,VSKP,26,4
KTV,SUP,26,2
KTV,PDT,9,17
KTV,MVW,9,2
KTW,NBD,24,2
KTW,SNX,9,2
KTX,SCL,20,4
KTX,SCA,5,3
KTYM,TRVL,26,27
KTYM,TRTR,49,5
KTYM,VARD,25,2
KTYM,PVRD,30,7
KUA,KWR,4,1
KUD,MRJ,33,10
KUD,RBG,17,6
KUD,UGR,6,6
KUDA,UD,31,32
KUDA,SEN,14,2
KUDL,SNDD,11,24
KUDL,SWV,21,14
KUDL,ZARP,10,6
KUDL,THVM,53,14
KUDL,RN,140,16
KUDL,MAO,99,2
KUE,NNA,18,14
KUG,UBL,10,2
KUGT,MANU,21,2
KUGT,NLKT,12,2
KUGT,PEC,10,2
KUH,RTM,28,24
KUH,NAD,14,26
KUH,RNH,10,4
KUK,VZM,11,4
KUKT,TJSP,14,1
KULH,TKRP,6,1
KUM,MANA,13,1
KUN,PNP,34,41
KUN,NLKR,16,5
KUN,TRR,12,5
KUN,UMB,74,11
KUN,NDLS,124,2
KUND,RE,23,1
KUR,PURI,44,78
KUR,SIL,28,12
KUR,VZM,363,6
KUR,NKP,26,14
KUR,LGTR,15,2
KUR,RTN,7,2
KUR,MWQ,8,2
KUR,MLT,37,2
KUR,PSA,220,2
KURJ,MCSC,31,12
KURJ,MBA,65,10
KURJ,SPDM,34,2
KURO,ON,11,1
KUT,KWP,6,2
KUTI,NMGY,2,2
KUV,QLN,13,9
KVK,MRJ,46,4
KVLS,SMLG,9,2
KVO,UNI,10,2
KVR,RJY,7,6
KVR,NDD,15,6
KVR,PSDA,4,2
KVS,SVNR,8,2
KVU,VAK,9,14
KVZ,NLR,50,38
KVZ,OGL,66,22
KVZ,SKM,38,30
KWAE,NDAE,39,32
KWAE,SALE,17,16
KWAE,PSAE,31,1
KWE,LAV,13,4
KWMD,RE,6,4
KWO,TKBG,5,1
KWV,PUNE,187,7
KWV,SUR,78,42
KWV,PVR,53,10
KWV,WDS,8,1
KWV,MA,16,3
KXB,SRKI,7,1
KXB,MNV,8,1
KXE,TPH,5,1
KXE,TLJ,5,1
KXG,UMED,11,4
KXH,RCF,6,4
KXH,SQR,25,2
KXJ,NLBR,14,2
KXJ,NKMG,2,2
KXN,PPO,16,2
KXP,KZK,4,2
KXP,MQU,4,2
KXT,LOV,5,10
KY,NU,16,28
KYE,SGO,52,21
KYE,MAKR,18,7
KYE,SMRR,9,2
KYF,NBG,8,2
KYG,PDF,8,2
KYI,MPJ,5,1
KYJ,QLN,41,81
KYJ,MVLK,8,57
KYJ,OCR,6,2
KYJ,STKT,22,2
KYM,RJY,10,4
KYN,NK,134,91
KYN,PUNE,139,49
KYN,TNA,20,124
KYN,NRL,33,2
KYN,LNL,74,41
KYN,LTT,37,42
KYN,PNVL,36,12
KYN,MMR,207,8
KYOP,PDPL,8,2
KYQ,NBQ,176,19
KYQ,RNY,41,52
KZA,PNYA,7,4
KZA,SBZ,14,4
KZB,NZT,7,2
KZE,PAY,29,14
KZE,NLE,9,25
KZJ,SC,132,68
KZJ,WL,11,43
KZJ,RDM,101,22
KZJ,ZN,48,25
KZJ,OPL,33,5
KZJ,MJF,129,4
KZJ,MCI,109,4
KZJ,SKZR,168,3
KZJ,PDPL,84,28
KZJ,PQL,8,3
KZJ,MLY,126,2
KZJ,RYP,219,4
KZK,QLN,51,2
KZK,TVC,12,9
KZK,VAK,28,2
KZK,TVP,10,3
KZK,MQU,8,2
KZT,NYY,21,2
KZT,NCJ,33,2
KZT,TVC,38,4
KZT,PASA,8,10
KZT,NJT,28,2
KZU,MIK,5,3
KZY,TCN,7,2
LAA,PFL,10,2
LAD,RNC,66,5
LAD,PIS,53,4
LAD,TORI,44,5
LAE,MNDH,13,2
LAR,TKMG,51,14
LAR,TBT,39,10
LAR,UDPR,31,2
LAR,VGLJ,90,51
LAR,MAKR,60,7
LAR,RKMP,207,4
LAU,SUJH,10,18
LB,SRKR,2,1
LBA,SLN,22,10
LBA,SKN,36,6
LBG,WNG,5,1
LBI,NLP,9,2
LBI,SWJ,8,2
LBN,LKE,8,2
LC,LJN,5,4
LC,MBP,6,2
LD,LWR,33,24
LD,TVG,25,2
LDA,MKRN,7,2
LDH,PHR,14,24
LDH,PGW,36,53
LDH,SIR,60,13
LDH,RPJ,86,9
LDH,UMB,114,82
LDH,SASN,100,8
LDH,SMRL,35,6
LDH,NDLS,312,2
LDH,PTKC,165,4
LDH,MET,45,8
LDH,NMDA,67,3
LDH,SNL,16,1
LDH,MLX,21,2
LDX,RGDA,8,2
LEB,PHK,3,2
LEDO,MRG,7,2
LGCE,UHR,9,2
LGCE,STA,12,2
LGDH,MJF,1,1
LGDH,STPD,3,1
LGH,LKS,75,18
LGH,NAL,12,1
LGH,SOG,177,2
LGH,MHJ,115,2
LGO,PFM,28,6
LGO,PRG,35,2
LGO,RMC,7,6
LGTR,RTN,7,2
LHA,SFMU,21,10
LHA,SAG,34,4
LHB,TLB,7,2
LHLL,ROK,15,2
LHN,PDNR,5,3
LHU,SDLP,50,26
LHU,NDLS,175,2
LHU,RE,91,2
LHU,MHRG,41,14
LHU,SRGH,17,8
LHU,RMB,21,6
LHU,STNL,17,6
LIJ,MTBG,4,1
LIJ,RKL,6,1
LIR,NTV,20,6
LJN,ON,56,8
LJN,SPN,164,2
LJR,NRLR,12,4
LKA,LMG,31,18
LKA,MYD,31,2
LKA,LKG,16,2
LKBL,PPLI,10,2
LKD,PLJ,8,1
LKD,MYG,8,1
LKDU,PKO,5,1
LKDU,VVM,5,1
LKE,SWM,47,4
LKE,SGAC,61,2
LKG,LMG,15,2
LKKD,USD,7,5
LKMR,TKRI,22,8
LKN,SKJ,9,6
LKO,ON,56,32
LKO,NHH,90,39
LKO,RBL,78,41
LKO,SPN,164,30
LKO,SLN,140,19
LKO,MB,326,10
LKO,SAN,49,8
LKO,NHN,36,8
LKO,ML,11,1
LKO,LNWT,2,1
LKO,RDL,89,2
LKO,MFKA,108,2
LKO,SHG,233,2
LKR,MKA,33,6
LKR,SRY,15,2
LKR,MKB,5,4
LKS,SOG,102,6
LKS,MHJ,40,12
LKS,NTZ,10,1
LKT,NGR,10,4
LKU,RUPC,21,18
LKU,PBW,6,4
LKU,RPSC,9,2
LKW,MKS,17,2
LKZ,SIA,7,2
LKZ,SIOB,9,2
LLBR,MPRA,7,3
LLBR,MNCR,8,3
LLI,SRGM,15,4
LLJ,RRS,13,4
LLJ,NHF,8,1
LLJP,VSHI,15,1
LLP,NPV,12,6
LLP,RGV,19,8
LLPR,RJA,4,1
LM,RUR,27,4
LM,WC,20,3
LM,SRGT,27,6
LMD,PDL,7,2
LMD,MYL,8,2
LMG,MBG,65,10
LMG,NHLG,99,14
LMG,MYD,10,2
LMK,PPD,8,3
LMK,MAM,8,2
LMM,SBO,7,1
LMN,UCR,17,8
LMN,RBL,21,8
LMN,RCP,7,1
LMO,SVKD,24,4
LMP,STP,46,4
LMY,TQM,8,2
LNH,SIKR,27,10
LNK,MQS,20,2
LNK,MXH,24,6
LNK,SQR,6,6
LNL,TGN,29,9
LNL,PUNE,64,53
LNL,NRL,42,1
LNL,SVJR,62,8
LNL,TNA,95,2
LNL,MVL,8,3
LNL,PNVL,56,4
LNN,NIRA,7,6
LNN,WTR,27,6
LNN,STR,53,2
LOG,SRJ,10,4
LOG,MFX,6,4
LOGH,YPR,2,1
LONI,MJBK,6,1
LONI,URI,12,1
LOV,UAM,4,10
LPG,RGL,11,2
LPI,TDU,92,4
LPI,SNF,14,6
LPI,SKP,21,17
LPI,SC,23,14
LPI,VKB,49,21
LPI,NPL,9,1
LR,MDJN,7,1
LRD,SRU,10,12
LRJ,MB,140,28
LRJ,SRE,53,11
LRJ,NBD,41,32
LRJ,RK,18,40
LRJ,MZM,31,5
LRJ,PRI,14,1
LRU,NNW,10,2
LS,NR,17,10
LS,MMR,25,16
LS,NK,48,6
LSD,RGQ,29,2
LSI,SPJ,33,17
LSI,TLWA,7,1
LSMP,SMAP,6,1
LSR,RGO,28,15
LSR,POZ,12,2
LTA,NIR,34,2
LTD,NGA,7,1
LTHR,TORI,32,23
LTR,VG,43,4
LTR,SUNR,21,4
LTRR,LUR,33,17
LTRR,PRLI,63,17
LTRR,UDGR,33,21
LTRR,PNF,28,2
LTRR,WDLN,4,4
LTT,TNA,17,85
LTT,NK,171,2
LTT,PUNE,175,2
LTT,PNVL,54,2
LUNI,PMY,41,26
LUNI,SMR,49,8
LUR,UMD,89,17
LUSA,SBDR,35,4
LUSA,SKGH,20,4
LWR,TVG,8,2
LWR,MGD,23,2
LXA,SLGR,14,3
LXA,SFR,10,1
LYD,TSAH,1,1
MA,WDS,7,1
MA,WKA,8,1
MA,SUR,63,1
MA,MO,30,2
MAAR,PLCJ,13,1
MABD,WL,62,28
MABD,NKD,31,4
MABD,TAA,6,1
MABN,PGA,8,1
MACR,NRG,3,2
MAD,MYA,20,28
MAD,RMGM,29,3
MADR,SWV,10,2
MADR,PERN,12,2
MAG,NBR,12,6
MAG,NGNT,19,4
MAHE,TLY,9,24
MAHM,MLKN,6,4
MAI,MFP,39,8
MAI,MTR,13,13
MAJN,SL,24,16
MAJN,UD,66,44
MAJN,MAO,315,4
MAJN,MAQ,6,8
MAJN,MULK,33,2
MAJN,TOK,19,2
MAKM,SRTL,11,5
MAKR,VGLJ,150,4
MAKR,SGO,71,11
MAKR,MNV,26,2
MALB,SIOB,40,3
MALM,RC,29,64
MALM,MTU,12,4
MALM,SC,312,2
MAM,USRA,5,1
MAN,ND,42,11
MAN,MHD,25,14
MANA,MZR,12,1
MANE,SBPY,9,2
MANK,MRDW,9,2
MANU,SKAP,3,2
MANU,NLKT,9,2
MAO,SVM,15,15
MAO,THVM,46,28
MAO,RN,239,20
MAO,UD,249,6
MAO,VSG,25,15
MAO,SWV,79,4
MAO,PERN,57,4
MAO,SRVX,5,2
MAP,SA,67,9
MAP,SLY,24,4
MAP,TPT,47,5
MAQ,MJS,17,5
MAQ,SL,29,6
MAQ,ULL,9,2
MAQ,UD,72,2
MAR,PU,11,1
MAS,SPE,82,24
MAS,PER,6,44
MAS,NLR,175,4
MAS,TRL,48,8
MAS,OGL,292,1
MAS,PON,34,2
MAS,SA,345,2
MAS,RU,144,5
MAU,RSR,37,8
MAU,MMA,22,22
MAUR,MSZ,18,10
MAY,ZBD,18,6
MAYR,STD,4,3
MB,RJK,24,6
MB,RMU,27,54
MB,NBD,98,21
MB,SEO,45,6
MB,SPN,162,4
MB,SRE,192,30
MB,PLS,18,4
MB,NDLS,166,4
MB,RK,157,2
MB,MTC,133,2
MB,STP,252,2
MBA,SPDM,30,2
MBAH,NZP,2,2
MBAH,THA,1,2
MBDD,MBDP,14,6
MBDP,PRYJ,59,8
MBDP,MCDA,21,6
MBDP,PRG,53,6
MBDP,SLN,40,8
MBDP,SBTJ,15,2
MBDP,RBL,95,5
MBG,NHLG,34,14
MBG,WDA,6,2
MBG,MYD,54,2
MBI,SKI,17,28
MBI,PDW,9,1
MBI,RJA,10,9
MBM,TBM,18,19
MBM,MS,7,19
MBNL,MON,28,24
MBNL,RNV,32,22
MBNR,SRNR,62,2
MBNR,WPR,53,16
MBNR,SHNR,54,8
MBNR,MHBT,3,2
MBNR,YNG,4,4
MBNR,MQN,14,2
MBP,SD,42,4
MBT,PLCJ,11,1
MBT,MKHR,15,1
MBY,SGRA,30,12
MBY,PTRL,6,2
MCA,ULB,26,6
MCA,TMZ,34,10
MCA,SRC,51,5
MCA,PKU,13,6
MCDA,MFL,8,1
MCI,RDM,13,43
MCI,SKZR,58,22
MCI,PDPL,32,12
MCI,RVKH,7,6
MCI,WL,114,4
MCI,PPZ,9,2
MCN,WJR,8,4
MCQ,SGRL,21,2
MCQ,OBR,30,2
MCS,NQR,17,4
MCS,PTAB,3,2
MCSC,TKMG,83,2
MCTM,SVDK,25,43
MCTM,RMJK,10,4
MCU,MPL,40,7
MCU,NCU,27,1
MCU,TKU,15,3
MCU,TAT,16,2
MCVM,NDO,5,2
MDAK,SMAP,7,1
MDB,MMC,5,1
MDB,MMY,24,1
MDCR,NDW,4,2
MDCR,TEA,2,2
MDDP,ODG,13,4
MDDP,RKMP,17,8
MDDP,NDPM,51,4
MDE,THA,4,4
MDE,WKND,2,2
MDF,MDKD,7,3
MDJ,URD,11,10
MDKU,TSR,4,2
MDKU,NDO,6,2
MDLL,NDV,3,1
MDN,VSU,72,16
MDN,SLB,24,10
MDNR,MUZ,8,1
MDNR,MUD,10,4
MDNR,MTC,19,14
MDP,VDS,24,20
MDP,MUW,12,5
MDP,NPZ,6,1
MDP,NGRH,35,2
MDP,PKA,107,2
MDR,RYP,46,2
MDR,YP,16,4
MDRR,NWR,8,4
MDS,NMH,49,30
MDS,RTM,84,18
MDS,PIP,15,13
MDU,VPT,43,62
MDU,SDN,21,7
MDU,TMQ,18,4
MDU,TDN,7,6
MDU,MNM,47,6
MDU,USLP,36,2
MDUN,RMV,3,2
MDVK,SRKI,5,1
MDVL,PCU,6,2
MDW,NGO,18,8
MDW,MTD,39,6
ME,WDR,10,1
ME,MOB,14,1
ME,SHAN,3,1
MED,SC,27,2
MED,WDR,38,10
MED,MZL,45,2
MED,MOB,14,4
MED,MJF,23,4
MEJ,TME,30,1
MEJ,TN,31,3
MEJ,TEN,29,8
MEM,PFM,20,2
MEM,SBTJ,11,2
MEP,NAD,17,8
MEP,VMA,23,8
MER,SNKB,7,2
MESR,TIS,9,3
MESR,RNC,19,2
MEW,MHC,13,2
MEX,PTKC,40,23
MEX,PTK,43,2
MEX,MRTL,20,1
MFB,RAA,9,5
MFKA,NHH,19,20
MFKA,SLN,31,22
MFP,SPJ,52,75
MFP,MTR,26,13
MFP,SMI,65,15
MFQ,VST,19,2
MGAE,NHT,18,4
MGAE,SDI,8,4
MGB,MVA,11,2
MGE,MXR,4,2
MGE,NHLG,5,2
MGKM,TLMR,11,2
MGLP,SSB,4,1
MGLP,NNO,3,1
MGME,TORI,22,4
MGN,RTM,80,20
MGN,THDR,8,6
MGR,SGG,32,6
MGR,RPUR,9,2
MGR,SKJ,13,2
MGRR,NEW,4,2
MGRR,TKA,8,2
MGW,ON,6,1
MHBA,NCB,32,8
MHBA,NCBD,37,2
MHBT,MQN,11,2
MHC,RPV,9,2
MHD,ND,17,26
MHD,NEP,4,1
MHDB,SSPR,4,2
MHH,SIPR,4,1
MHH,SWA,8,2
MHI,MHPR,8,2
MHJ,SOG,63,8
MHJ,MLC,18,1
MHPR,MNS,7,2
MHQ,TLE,11,2
MHQ,MLQ,6,1
MHRG,RE,51,14
MHRG,NDRT,14,2
MHRG,STNL,24,4
MHSA,NWDH,14,2
MHT,SIP,14,2
MHV,RLA,31,4
MID,VYA,15,6
MID,TBV,8,4
MIKD,RBN,4,1
MIL,RMU,23,8
MIM,PJ,12,4
MINA,TRWT,17,2
MINA,RSJ,9,3
MINJ,STP,42,2
MINJ,SPN,49,3
MINJ,SPC,38,1
MIPM,VSKP,5,10
MIPM,SCM,3,8
MIQ,PTLI,5,2
MJ,PMY,31,46
MJ,RANI,52,28
MJ,SOD,21,16
MJ,SEU,74,3
MJ,SOS,28,6
MJA,MNF,16,1
MJA,PCOI,30,1
MJA,NYN,31,4
MJA,PRYJ,39,4
MJBT,ULG,21,2
MJBT,NMM,30,2
MJBT,RWTB,10,2
MJF,SC,3,6
MJF,STPD,4,4
MJF,NLDA,107,2
MJG,MKP,37,6
MJG,TKYR,13,2
MJHR,SRJ,10,4
MJL,SGL,13,2
MJN,TSK,8,2
MJO,VEN,5,2
MJO,SRVX,3,2
MJP,SLJ,6,1
MJRI,WANI,13,6
MJRI,SEGM,85,2
MJRI,NGP,161,2
MJRI,WRR,13,3
MJS,UAA,7,2
MJS,ULL,8,2
MJZ,PBE,26,4
MKA,PNBE,89,14
MKA,PNC,79,4
MKA,NBJU,19,20
MKA,TALL,4,3
MKA,MMKB,13,2
MKA,PHK,15,2
MKA,MOR,7,3
MKBH,SGA,3,2
MKC,UJN,40,42
MKC,SFY,29,28
MKC,SJP,62,2
MKC,TAN,10,12
MKC,PUO,7,2
MKC,RCJ,15,2
MKC,SFW,56,2
MKC,SHRN,132,2
MKD,TKYR,8,2
MKD,MKP,16,2
MKDN,NVG,9,4
MKH,RHG,17,4
MKH,MWW,8,2
MKHR,RDRA,21,1
MKMN,SRBH,7,4
MKN,NAC,30,4
MKO,SORO,15,4
MKO,RNTL,6,3
MKO,SZZ,6,2
MKP,PRYJ,100,28
MKP,STA,78,83
MKP,NYN,93,2
MKP,PCOI,92,57
MKP,PNHI,11,4
MKP,SRJ,55,8
MKPR,SPJ,3,1
MKPT,MO,9,1
MKR,TGL,15,2
MKRD,PBV,12,2
MKRN,SGO,7,6
MKSR,SMR,26,24
MKTL,MNDK,14,2
MKU,NN,28,26
MKU,SEG,52,28
MKU,WADO,8,1
MKX,RMA,10,4
MKZ,SKLI,6,4
MLAR,SONI,33,6
MLAR,SAC,7,4
MLC,NTZ,11,1
MLD,SAN,23,1
MLDT,NFK,34,87
MLDT,PKR,67,8
MLDT,RPH,122,19
MLDT,SM,35,25
MLDT,NJP,233,6
MLDT,SBG,104,2
MLG,NMH,26,3
MLG,PIP,8,5
MLGH,PSLI,22,4
MLGH,SMPA,21,4
MLHA,VRL,30,8
MLI,SDH,10,1
MLK,RGM,12,3
MLMR,VM,67,26
MLMR,TMV,30,25
MLMR,MMK,11,8
MLN,PP,32,4
MLO,WFD,20,8
MLO,TCL,15,4
MLPR,SHG,25,12
MLQ,TSAH,4,1
MLT,PURI,7,4
MLTR,PKQ,7,2
MLTR,TUV,7,2
MLV,SNT,15,6
MLV,RPH,12,8
MLV,TPF,6,3
MLY,SC,6,14
MLY,NLDA,104,1
MLY,WL,146,2
MLZ,SWM,31,4
MLZ,NNW,16,2
MLZ,NMD,7,4
MLZ,MXL,11,2
MMA,SAA,9,2
MMB,TSF,16,2
MMC,RKB,2,1
MMKB,PHK,2,2
MML,SRID,50,16
MML,NU,81,6
MML,NIR,119,2
MMM,RMM,17,8
MMM,RMD,37,10
MMM,PBM,6,2
MMP,VKM,8,1
MMPL,NRE,7,2
MMPL,VNM,11,2
MMR,NGN,25,18
MMR,NK,73,77
MMR,YL,29,2
MMR,RGO,52,8
MMR,PUNE,307,4
MMR,NR,42,2
MMR,NSL,22,16
MMR,SNSI,82,10
MMR,TNA,227,2
MMS,SPT,19,6
MMS,PSA,13,6
MMV,SINI,7,7
MMV,RKSN,8,7
MMY,TIW,10,3
MMY,RKB,31,2
MMY,OSN,31,2
MMZ,RVKH,4,4
MNAE,PAN,10,12
MNC,VDS,10,2
MNDH,R,18,2
MNE,NNA,58,10
MNE,SHC,45,4
MNE,SBV,28,9
MNE,MSK,11,12
MNE,THB,42,8
MNF,PCOI,46,1
MNGD,RGDA,54,39
MNGD,NRLR,50,2
MNGD,THV,35,4
MNGD,TIG,86,4
MNI,PNVL,108,13
MNI,ROHA,30,28
MNI,VEER,17,17
MNI,RN,173,4
MNJ,SYWN,8,1
MNM,PMK,24,19
MNM,SVGA,20,24
MNM,RMD,60,9
MNM,PDKT,97,2
MNM,VPT,67,2
MNO,SPP,8,8
MNQ,SKB,48,8
MNSR,SGRA,15,3
